ts,rhoavgc,rhoavgo,rhomaxc,rhomaxo
0.44,988.6506182307812,987.1104931530257,1020.3634141848086,1010.5447205244279
0.45,988.8000412692314,987.2479747701873,1015.3570955467035,1024.5474833608023
0.46,988.4473172828898,987.5021263905762,1014.1608757791043,1024.325406493137
0.47000000000000003,988.0933614850431,987.9747512175478,1010.968898504022,1021.6445960750376
0.48,987.9992844646245,988.3691472804891,1012.9696717594805,1022.7231791105568
0.49,988.0572170873498,988.7977485906353,1012.7019297015224,1032.2482111517859
0.5,988.3986320840279,989.5885528117194,1096.7860439395365,1143.406027120207
0.51,989.1403841782584,990.3638319202257,1209.8652764398705,1236.2055295460432
0.52,990.9719117910937,989.5120707118573,1157.5357416999714,1039.4575829944426
0.53,990.6073298125115,988.937665678491,1024.6384372901327,1081.5035544968669
0.54,991.0979399748832,988.584640588023,1095.245376856174,1090.1420046897767
0.55,992.4911872914025,989.5662537739711,1222.5752126655188,1093.5428808345657
0.56,992.0032976718034,990.2126761321359,1144.7159637212394,1077.9610725213215
0.5700000000000001,991.9206283434625,990.0442681264602,1113.9693755520514,1098.9173145177515
0.58,991.7418984703868,989.5509764796261,1068.642220703409,1100.4797336966035
0.59,991.5581826051308,989.607924780814,1084.8805542554048,1106.0692765512526
0.6,991.6789578931473,989.8206926506482,1059.2573157189506,1130.3040880752064
0.61,991.706979673364,989.9413314098911,1109.178742314686,1066.405590284548
0.62,991.6469222024688,990.4036293721666,1135.0054473700632,1047.9652406934433
0.63,990.1406571966008,990.4055274510711,1128.134625235075,1094.6274012687566
0.64,989.0999993107845,989.9150438297659,1085.8141885848609,1102.105649242738
0.65,988.0783476510669,989.7836492854165,1039.0398353288012,1055.8779538268316
0.66,986.7961413147981,990.0266913184042,1033.469417622742,1072.9254840010117
0.67,986.0605574460966,989.6278628930692,1043.0862089593081,1066.7690108865934
0.68,986.0316100087238,989.0092554954093,1074.9693710954461,1033.7823032839754
0.6900000000000001,986.1325317895074,987.8488918417793,1090.1867396234773,1045.9891947627166
0.7000000000000001,985.7326351608062,987.2867530255388,1043.5897763274158,1089.5649090118793
0.71,985.5498517956446,987.168741079037,1056.781334639915,1044.3052036877384
0.72,984.6301830281545,986.775144425581,1032.8087117604334,1027.1680360947782
0.73,983.738564028263,986.5511348558294,1069.8574558748323,1022.7535245406252
0.74,983.5806814776715,985.9647181966942,1061.5378115399535,1028.8786792758756
0.75,983.2844438797431,984.7992557448756,1033.6918507747182,1033.767117259276
0.76,983.0195163133509,983.9106509477582,1017.5431344641794,1039.1958211452106
0.77,983.0591944179356,982.663641168386,1028.4482135694952,1032.3833506900426
0.78,983.0157063998072,981.1931179037142,1040.2371311849306,1029.1677440061987
0.79,982.8998579570845,979.815233672377,1036.6373626838333,1030.0458842013031
0.8,983.243606013586,978.4812498516715,1032.1746970202032,1027.626976839809
0.81,983.251343624181,977.627745100025,1050.7646281774464,1028.14702123359
0.8200000000000001,983.0336701776631,977.3645824742853,1023.6078386619038,1025.4653214777995
0.8300000000000001,982.8519657451125,976.7044260213706,1027.2999746312619,1035.9346075794192
0.84,982.2710646420627,976.0819742224269,1032.8340340270424,1030.0878875423414
0.85,981.5126945117718,975.7061145495114,1022.2205081164357,1020.2094350189569
0.86,980.862416495219,975.4331781464218,1023.4367250888956,1028.3228040238553
